group	OL_type	Matsliah_type	Schlegel_type	hemibrain_type	OL	Matsliah	Schlegel_L	Schlegel_R	matched as	URL	OL_transmitter_pred	FW_transmitter_pred	Notes
VPN	MeVP1	NA	MTe51	MC62	59	NA	48	50	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP1.json	acetylcholine	acetylcholine	NA
VPN	MeVP10	NA	MTe03	NA	33	NA	23	24	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP10.json	acetylcholine	acetylcholine	NA
VPN	MeVP11	NA	MTe50	NA	30	NA	25	29	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP11.json	acetylcholine	acetylcholine	NA
VPN	MeVP12	NA	MTe04	NA	18	NA	12	18	2-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP12.json	acetylcholine	acetylcholine	NA
VPN	MeVP14	NA	MTe05	NA	17	NA	13	10	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP14.json	acetylcholine	acetylcholine	NA
VPN	MeVP15	NA	MTe06	"hb601712813,hb5813012053,hb5812981715,hb695132361,hb601716965"	11	NA	10	8	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP15.json	acetylcholine	acetylcholine	NA
VPN	MeVP16	NA	MTe09	NA	4	NA	6	4	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP16.json	glutamate	glutamate	NA
VPN	MeVP17	NA	MTe08	NA	7	NA	6	6	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP17.json	glutamate	glutamate	NA
VPN	MeVP18	NA	MTe13	NA	3	NA	2	3	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP18.json	unclear	glutamate	NA
VPN	MeVP2	NA	MTe02	NA	36	NA	37	37	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP2.json	acetylcholine	acetylcholine	NA
VPN	MeVP20	NA	MTe04	NA	3	NA	12	18	2-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP20.json	unclear	acetylcholine	NA
VPN	MeVP21	NA	MTe12	NA	3	NA	3	3	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP21.json	acetylcholine	acetylcholine	NA
VPN	MeVP22	NA	MTe14	hb1131340051	2	NA	2	2	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP22.json	gaba	gaba	NA
VPN	MeVP23	NA	MTe18	NA	1	NA	2	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP23.json	unclear	glutamate	NA
VPN	MeVP24	NA	MTe44	hb1347638401	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP24.json	unclear	acetylcholine	NA
VPN	MeVP25	NA	MTe38	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP25.json	unclear	acetylcholine	NA
VPN	MeVP26	NA	MTe42	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP26.json	unclear	glutamate	NA
VPN	MeVP27	NA	MTe49	hb1190668746	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP27.json	unclear	acetylcholine	NA
VPN	MeVP28	NA	MTe27	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP28.json	acetylcholine	acetylcholine	NA
VPN	MeVP29	NA	MTe28	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP29.json	acetylcholine	acetylcholine	NA
VPN	MeVP3	NA	MTe54	MC62	35	NA	27	27	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP3.json	acetylcholine	acetylcholine	NA
VPN	MeVP30	NA	MTe22	hb945483923	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP30.json	acetylcholine	acetylcholine	NA
VPN	MeVP31	NA	MTe21	"hb787882939,hb479969687"	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP31.json	acetylcholine	acetylcholine	NA
VPN	MeVP32	NA	MTe25	hb5813022839	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP32.json	acetylcholine	acetylcholine	NA
VPN	MeVP33	NA	MTe26	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP33.json	acetylcholine	acetylcholine	NA
VPN	MeVP34	NA	MTe15	"hb787882939,hb479969687"	2	NA	2	2	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP34.json	unclear	acetylcholine	NA
VPN	MeVP35	NA	MTe24	hb511681569	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP35.json	unclear	gaba	NA
VPN	MeVP36	NA	MTe32	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP36.json	unclear	acetylcholine	NA
VPN	MeVP38	NA	MTe45	hb759632919	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP38.json	acetylcholine	acetylcholine	NA
VPN	MeVP39	NA	MTe20	hb602382052	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP39.json	unclear	gaba	NA
VPN	MeVP4	NA	MTe52	MC62	22	NA	18	24	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP4.json	acetylcholine	acetylcholine	NA
VPN	MeVP40	NA	MTe17	"hb577503616, hb671285134"	1	NA	2	2	2-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP40.json	unclear	acetylcholine	NA
VPN	MeVP41	NA	MTe30	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP41.json	acetylcholine	acetylcholine	NA
VPN	MeVP42	NA	MTe17	"hb577503616, hb671285134"	1	NA	2	2	2-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP42.json	acetylcholine	acetylcholine	NA
VPN	MeVP43	NA	MTe40	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP43.json	acetylcholine	acetylcholine	NA
VPN	MeVP45	NA	MTe37	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP45.json	acetylcholine	acetylcholine	NA
VPN	MeVP46	NA	MTe16	"hb1158333658,hb1096963197"	2	NA	2	2	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP46.json	glutamate	glutamate	NA
VPN	MeVP47	NA	MTe33	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP47.json	unclear	acetylcholine	NA
VPN	MeVP48	NA	MTe31	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP48.json	unclear	glutamate	NA
VPN	MeVP49	NA	MTe23	hb976506780	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP49.json	unclear	glutamate	NA
VPN	MeVP5	NA	MTe53	MC62	9	NA	7	7	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP5.json	unclear	acetylcholine	NA
VPN	MeVP50	NA	MTe34	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP50.json	unclear	acetylcholine	NA
VPN	MeVP51	NA	MTe43	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP51.json	glutamate	glutamate	NA
VPN	MeVP52	NA	MTe35	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP52.json	acetylcholine	acetylcholine	NA
VPN	MeVP53	NA	MTe41	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP53.json	gaba	gaba	NA
VPN	MeVP54	NA	MTe10	NA	2	NA	4	4	2-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP54.json	unclear	glutamate	NA
VPN	MeVP55	NA	MTe10	NA	2	NA	4	4	2-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP55.json	unclear	glutamate	NA
VPN	MeVP56	NA	MTe29	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP56.json	unclear	glutamate	NA
VPN	MeVP57	NA	MTe19	hb1746373639	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP57.json	unclear	glutamate	NA
VPN	MeVP58	NA	MTe11	"hb5812995553, hb1685555902,hb1747664643"	3	NA	3	3	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP58.json	unclear	glutamate	NA
VPN	MeVP59	NA	MTe01b	MC66	2	NA	25	27	4-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP59.json	acetylcholine	acetylcholine	NA
VPN	MeVP6	NA	MTe01a	MC66	49	NA	41	46	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP6.json	glutamate	glutamate	NA
VPN	MeVP60	NA	MTe39	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP60.json	unclear	glutamate	NA
VPN	MeVP61	NA	MTe36	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP61.json	unclear	glutamate	NA
VPN	MeVP62	NA	MC65	MC65	3	NA	3	3	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP62.json	acetylcholine	acetylcholine	NA
VPN	MeVP63	NA	MTe48	hb540674783	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP63.json	gaba	gaba	NA
VPN	MeVP64	NA	NA	NA	1	NA	NA	NA	unmatched	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP64.json	glutamate	NA	NA
VPN	MeVP7	NA	MTe01b	MC66	12	NA	25	27	4-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP7.json	acetylcholine	acetylcholine	NA
VPN	MeVP8	NA	MTe01b	MC66	6	NA	25	27	4-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP8.json	acetylcholine	acetylcholine	NA
VPN	MeVP9	NA	MTe01b	MC66	5	NA	25	27	4-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVP9.json	acetylcholine	acetylcholine	NA
VPN	MeVPaMe1	NA	MTe46	NA	1	NA	2	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVPaMe1.json	acetylcholine	acetylcholine	NA
VPN	MeVPaMe2	NA	aMe19a	aMe19a	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVPaMe2.json	glutamate	glutamate	NA
VPN	MeVPLo1	NA	MTe47	NA	2	NA	2	2	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVPLo1.json	glutamate	glutamate	NA
VPN	MeVPLo2	NA	MTe07	"hb1190339995,hb5812983942,hb974498428,hb1036546847,hb5813016743"	7	NA	9	6	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVPLo2.json	acetylcholine	acetylcholine	NA
VPN	MeVPLp1	NA	MeLp1	hb5813068976	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVPLp1.json	acetylcholine	acetylcholine	NA
VPN	MeVPLp2	NA	MeLp2	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVPLp2.json	glutamate	unclear	NA
VPN	MeVPMe1	NA	MeMe_e08	NA	6	NA	6	6	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVPMe1.json	glutamate	glutamate	NA
VPN	MeVPMe10	NA	MeMe_e10	NA	2	NA	2	2	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVPMe10.json	glutamate	gaba	NA
VPN	MeVPMe11	NA	aMe19b	aMe19b	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVPMe11.json	glutamate	gaba	NA
VPN	MeVPMe12	NA	MeMe_e11	NA	2	NA	2	2	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVPMe12.json	acetylcholine	acetylcholine	NA
VPN	MeVPMe13	NA	MeMe_e12	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVPMe13.json	acetylcholine	acetylcholine	NA
VPN	MeVPMe2	NA	MeMe_e07	NA	5	NA	5	5	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVPMe2.json	glutamate	glutamate	NA
VPN	MeVPMe3	NA	MeMe_e05	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVPMe3.json	glutamate	glutamate	NA
VPN	MeVPMe4	NA	MeMe_e06	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVPMe4.json	glutamate	glutamate	NA
VPN	MeVPMe5	NA	MeMe_e02	NA	10	NA	8	9	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVPMe5.json	glutamate	glutamate	NA
VPN	MeVPMe6	NA	MeMe_e03	hb1592874539	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVPMe6.json	glutamate	glutamate	NA
VPN	MeVPMe7	NA	MeMe_e09	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVPMe7.json	glutamate	glutamate	NA
VPN	MeVPMe8	NA	MeMe_e04	NA	2	NA	2	2	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVPMe8.json	glutamate	glutamate	NA
VPN	MeVPMe9	NA	MeMe_e01	NA	6	NA	7	6	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVPMe9.json	glutamate	glutamate	NA
VPN	MeVPOL1	NA	MeMe_e13	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVPOL1.json	acetylcholine	acetylcholine	NA
VPN	Nod1	NA	Nod1	NA	2	NA	2	2	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/Nod1.json	acetylcholine	acetylcholine	NA
VPN	Nod2	NA	Nod2	hb1315529069	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/Nod2.json	unclear	gaba	NA
VPN	Nod3	NA	Nod3	hb1352706891	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/Nod3.json	unclear	acetylcholine	NA
VPN	Nod4	NA	LPT42_Nod4	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/Nod4.json	acetylcholine	acetylcholine	NA
VPN	Nod5	NA	Nod5	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/Nod5.json	acetylcholine	acetylcholine	NA
VPN	s-LNv	NA	s-LNv_b	s-LNv	4	NA	4	4	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/s-LNv.json	unclear	acetylcholine	NA
VPN	SLP249	NA	SLP249	SLP249	2	NA	2	2	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/SLP249.json	unclear	glutamate	NA
VPN	SLP250	NA	LTe71	SLP250	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/SLP250.json	unclear	glutamate	NA
VPN	SMP217	NA	CB1791	NA	2	NA	8	10	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/SMP217.json	unclear	glutamate	NA
VPN	vCal1	NA	vCal1	PLP127	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/vCal1.json	unclear	glutamate	NA
VPN	vCal2	NA	LPT47_vCal2	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/vCal2.json	glutamate	glutamate	NA
VPN	vCal3	NA	LPT48_vCal3	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/vCal3.json	acetylcholine	acetylcholine	NA
VPN	VS	NA	VS1+VS2+VS3+VS4+VS5+VS6+VS7+VS8	NA	9	NA	8	8	1-to-8	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/VS.json	acetylcholine	acetylcholine	NA
VPN	VSm	NA	VSm	VS	2	NA	2	2	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/VSm.json	unclear	acetylcholine	NA
VPN	VT	NA	VST1+VST2	NA	7	NA	6	6	1-to-2	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/VT.json	acetylcholine	acetylcholine	NA
VCN	5-HTPMPV01	NA	5-HTPMPV01	5-HTPMPV01	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/5-HTPMPV01.json	unclear	unclear	NA
VCN	5-HTPMPV03	NA	5-HTPMPV03	5-HTPMPV03	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/5-HTPMPV03.json	serotonin	dopamine	NA
VCN	aMe17a	NA	aMe17a1	aMe17a	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/aMe17a.json	glutamate	unclear	NA
VCN	aMe17b	NA	aMe17b	aMe17b	2	NA	2	2	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/aMe17b.json	gaba	gaba	NA
VCN	aMe17c	NA	aMe17c	aMe17c	2	NA	2	2	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/aMe17c.json	glutamate	gaba	NA
VCN	aMe17e	NA	aMe17a2	aMe17a	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/aMe17e.json	glutamate	glutamate	NA
VCN	aMe2	NA	cM04	NA	4	NA	3	3	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/aMe2.json	glutamate	glutamate	NA
VCN	aMe22	NA	aMe22	aMe22	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/aMe22.json	glutamate	glutamate	NA
VCN	aMe30	NA	cM09	NA	2	NA	2	3	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/aMe30.json	glutamate	glutamate	NA
VCN	aMe4	NA	aMe4	aMe4	9	NA	9	5	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/aMe4.json	acetylcholine	acetylcholine	NA
VCN	CL357	NA	SMPp&v1B_H01	CL357	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/CL357.json	unclear	unclear	NA
VCN	DCH	NA	DCH	DCH	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/DCH.json	gaba	gaba	NA
VCN	DN1a	NA	DN1a	DN1a	2	NA	2	2	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/DN1a.json	unclear	glutamate	NA
VCN	Lat1	NA	Lat	NA	4	NA	3	7	3-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/Lat1.json	unclear	serotonin	NA
VCN	Lat2	NA	Lat	NA	2	NA	3	7	3-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/Lat2.json	unclear	serotonin	NA
VCN	Lat5	NA	Lat	NA	1	NA	3	7	3-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/Lat5.json	unclear	serotonin	NA
VCN	LoVC1	NA	cL14	IB112	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVC1.json	glutamate	glutamate	NA
VCN	LoVC10	NA	mALD1	mALD1	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVC10.json	gaba	gaba	NA
VCN	LoVC11	NA	cL22b	VES015	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVC11.json	gaba	gaba	NA
VCN	LoVC12	NA	cL22c	VES026	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVC12.json	gaba	gaba	NA
VCN	LoVC13	NA	cL09	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVC13.json	gaba	gaba	NA
VCN	LoVC14	NA	mALC4	mALC4	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVC14.json	gaba	gaba	NA
VCN	LoVC15	NA	cL18	PLP195	3	NA	3	3	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVC15.json	gaba	gaba	NA
VCN	LoVC16	NA	cL21	PVLP132	2	NA	2	2	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVC16.json	glutamate	gaba	NA
VCN	LoVC17	NA	LT38	LT38	2	NA	2	2	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVC17.json	gaba	gaba	NA
VCN	LoVC18	NA	cL16	PLP030	2	NA	1	2	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVC18.json	dopamine	dopamine	NA
VCN	LoVC19	NA	cL04	NA	2	NA	2	2	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVC19.json	acetylcholine	acetylcholine	NA
VCN	LoVC2	NA	cL11	IB006	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVC2.json	gaba	gaba	NA
VCN	LoVC20	NA	mALD2	mALD2	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVC20.json	gaba	gaba	NA
VCN	LoVC21	NA	mALC3	mALC3	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVC21.json	gaba	gaba	NA
